date	smin	smax	smean	tmean
01/01/2009 	25.533411  	29.20151   	27.121044  	 1.76406466
02/01/2009 	24.430294  	27.71160   	25.345796  	 1.16349793
03/01/2009 	23.846188  	26.72675   	25.249610  	 1.18925515
04/01/2009 	22.316877  	26.46739   	23.968603  	 1.44492597
05/01/2009 	21.369787  	27.17797   	24.069376  	 1.35698434
06/01/2009 	25.012518  	28.86685   	26.402407  	 0.80736084
07/01/2009 	22.719898  	27.95780   	24.822488  	 0.28103399
08/01/2009 	22.368456  	26.52786   	24.561810  	 0.34198623
09/01/2009 	18.829966  	24.89611   	22.862588  	 0.25907002
10/01/2009 	20.099718  	24.65202   	22.850789  	-0.06127998
11/01/2009 	15.700754  	22.26084   	18.293810  	-0.43257533
12/01/2009 	15.459536  	22.37111   	18.035145  	 0.42194659
13/01/2009 	16.149061  	23.26156   	19.960258  	 1.42665065
14/01/2009 	16.861467  	22.77558   	18.977661  	 1.74613434
15/01/2009 	16.902704  	20.87120   	18.033867  	 1.55789635
16/01/2009 	14.067576  	20.07389   	17.293620  	 1.32932241
17/01/2009 	10.228891  	19.66961   	13.590282  	 1.37784218
18/01/2009 	 9.280978  	21.42229   	16.706527  	 2.38989603
19/01/2009 	15.266246  	23.36389   	21.563316  	 2.53899301
20/01/2009 	21.556341  	23.40934   	22.929374  	 2.93180098
21/01/2009 	21.156136  	23.16512   	22.497406  	 2.70575498
22/01/2009 	11.776546  	22.25105   	17.213968  	 2.11347043
23/01/2009 	11.459278  	22.93348   	17.847784  	 2.66027075
24/01/2009 	17.767599  	25.04165   	22.300997  	 3.07431947
25/01/2009 	15.757736  	24.72916   	20.998743  	 2.86625956
26/01/2009 	18.612125  	22.71015   	20.070385  	 2.34342517
27/01/2009 	18.639891  	21.30012   	19.850503  	 1.70064364
28/01/2009 	18.343904  	22.13932   	20.262160  	 1.22264177
29/01/2009 	19.075912  	23.46082   	20.837550  	 0.90805278
30/01/2009 	19.785786  	24.10162   	21.253339  	 0.53212885
31/01/2009 	21.152487  	25.18089   	22.625041  	 0.26482772
01/02/2009 	22.247791  	25.63330   	24.089728  	 0.12171713
02/02/2009 	23.849018  	27.04147   	25.221637  	 0.12395248
03/02/2009 	23.924976  	27.02197   	25.290752  	 0.31319918
04/02/2009 	22.761497  	25.73938   	24.529734  	 0.36071460
05/02/2009 	22.641577  	26.01608   	24.601700  	 0.54813127
06/02/2009 	20.861258  	25.20486   	23.175044  	 0.93378800
07/02/2009 	20.324560  	23.72398   	22.754565  	 1.20781196
08/02/2009 	17.489336  	23.39721   	21.345684  	 1.20706597
09/02/2009 	15.402534  	23.24389   	19.300152  	 1.28108487
